date,strategy,ret_net,turnover,cost,n_assets,cov_method,cost_bps,seed
2013-08-31,1/N,-0.01643478259694832,0.037906982924264504,1.895349146213225e-05,34,ewma,5,137
2013-08-31,GA-UQ,-0.03296964113407377,0.12311274919567891,6.155637459783946e-05,34,ewma,5,137
2013-09-30,1/N,0.07366041467080034,0.04741684452696623,2.3708422263483115e-05,34,ewma,5,137
2013-09-30,GA-UQ,0.04236318998197063,0.7242016371851284,0.0003621008185925642,34,ewma,5,137
2013-10-31,1/N,0.04135669377167936,0.030144562090946906,1.5072281045473453e-05,34,ewma,5,137
2013-10-31,GA-UQ,-0.014685150992515944,0.3642212568489488,0.0001821106284244744,34,ewma,5,137
2013-11-30,1/N,0.011178769537333365,0.04747816824321364,2.373908412160682e-05,34,ewma,5,137
2013-11-30,GA-UQ,0.0017386536553595053,0.3353212239841239,0.00016766061199206196,34,ewma,5,137
2013-12-31,1/N,0.01119822418619957,0.05425805414382005,2.712902707191003e-05,34,ewma,5,137
2013-12-31,GA-UQ,0.037506258500714686,0.6642539926949977,0.0003321269963474989,34,ewma,5,137
2014-01-31,1/N,-0.01485217871511431,0.03934239051692345,1.9671195258461728e-05,34,ewma,5,137
2014-01-31,GA-UQ,0.00632358575146972,0.4584483659946204,0.00022922418299731022,34,ewma,5,137
2014-02-28,1/N,0.0512594717257841,0.034049402955158986,1.7024701477579492e-05,34,ewma,5,137
2014-02-28,GA-UQ,0.002616074298063287,0.5367358543920809,0.0002683679271960405,34,ewma,5,137
2014-03-31,1/N,-0.0022321004069481916,0.04622443592201251,2.3112217961006253e-05,34,ewma,5,137
2014-03-31,GA-UQ,-0.02721888970585725,0.30440778019421005,0.00015220389009710502,34,ewma,5,137
